thread_id,first_message,thread_text,is_hard,is_multi_intent,retrieval_sim,is_fresh,thread_depth,has_branches,case_type,golden_id,primary_intent,secondary_intent,should_escalate,reference_resolution_summary,labeling_notes
2779491,@SpotifyCares My Hulu and Spotify account are unable to link up. Hulu states it cannot confirm my student account and Hulu says they cannot help. Help please!,"@SpotifyCares My Hulu and Spotify account are unable to link up. Hulu states it cannot confirm my student account and Hulu says they cannot help. Help please! @776360 Hey Tina! Can you send us a screenshot of what you're seeing? Also, can you DM us your account's email address? We'll take a look backstage /SJ https://t.co/ldFdZRiNAt",False,False,0.5,True,1,False,escalation,G097,subscription_upgrade,,False,Guide through the appropriate upgrade path. For student: verify at spotify.com/student. For Hulu bundle: activate at spotify.com/hulu. For Family: invite via spotify.com/family. Check current plan at spotify.com/account.,
466037,"@SpotifyCares  i can’t sign in to my spotify account because i forgot my password and when i try to change it, it says to change facebook password first and so i did, still not letting me change it","@SpotifyCares  i can’t sign in to my spotify account because i forgot my password and when i try to change it, it says to change facebook password first and so i did, still not letting me change it @225879 Hey Adam! Could you send us a DM with your account's email address or username? We'll take a look backstage /LO https://t.co/ldFdZRiNAt",False,False,0.5,True,1,False,escalation,G098,other_unclear,,False,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
2282045,@SpotifyCares hello I just signed up for you student account and my card was double charged the $4.99. What can be done.,"@SpotifyCares hello I just signed up for you student account and my card was double charged the $4.99. What can be done. @663308 Hey, help's arrived! We've just replied to your DM. Let's carry on chatting there /DV",False,False,0.5,True,1,False,escalation,G099,billing_dispute,subscription_upgrade,True,"ESCALATE to billing team. Do not process refunds via Twitter. Acknowledge the charge concern and direct customer to spotify.com/account to check their plan. Request they DM account email so billing team can investigate. Additionally, regarding the secondary issue (subscription_upgrade): Guide through the appropriate upgrade path. For student: verify at spotify.com/student. For Hulu bun...","Multi-intent detected: primary=billing_dispute, secondary=subscription_upgrade."
2883728,"@SpotifyCares 
I want to know if you guys charge for the month past or coming month ??? Please answer me!!","@SpotifyCares 
I want to know if you guys charge for the month past or coming month ??? Please answer me!! @799989 Hi! We've sent a DM your way. If you could check your inbox, that'd be great /AY",False,False,0.5,True,1,False,escalation,G100,billing_dispute,,True,ESCALATE to billing team. Do not process refunds via Twitter. Acknowledge the charge concern and direct customer to spotify.com/account to check their plan. Request they DM account email so billing team can investigate.,
602845,@SpotifyCares when i try to launch it says cannot find 'api-ms-win-core-processthreads-l1-1-2.ddl' please re-install this application. I re-installed and it still displays the error when i launch,"@SpotifyCares when i try to launch it says cannot find 'api-ms-win-core-processthreads-l1-1-2.ddl' please re-install this application. I re-installed and it still displays the error when i launch @263159 Hi, help's here! Can you let us know your desktop's operating system version? We'll see what we can suggest /DV",False,False,0.5,True,1,False,fresh,G101,other_unclear,,False,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
574251,"@SpotifyCares @1123 doesn't offer the @9743 and @115888 behing the lyrics option. How can I opt in to get my lyrics from Genius on my Spotify music, myself?","@SpotifyCares @1123 doesn't offer the @9743 and @115888 behing the lyrics option. How can I opt in to get my lyrics from Genius on my Spotify music, myself? @255061 Our friends in Artist Support are the right folks to help with this. You can get in touch with them here: https://t.co/41wf7ozbVm /NQ @SpotifyCares Thank you. I greatly appreciate it. I reached out to them. @255061 No worries! If anything else comes up, we're just a tweet away 🙂 /NJ",False,False,0.5,True,3,False,fresh,G102,other_unclear,,False,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
574286,Why are you charging me more?! @SpotifyCares,Why are you charging me more?! @SpotifyCares @255074 Hey! The cavalry's here. Can you DM us your account's username or email address? We'll take a look under the hood /JS https://t.co/ldFdZRiNAt,False,False,0.5,True,1,False,fresh,G103,billing_dispute,,True,ESCALATE to billing team. Do not process refunds via Twitter. Acknowledge the charge concern and direct customer to spotify.com/account to check their plan. Request they DM account email so billing team can investigate.,
603583,"@SpotifyCares hi there, I'm using google assistant to play my spotify. when I ask it to shuffle a playlist, google finds the correct playlist and acknowledges the command to shuffle, but spotify then plays the list unshuffled. Any fix for this?","@SpotifyCares hi there, I'm using google assistant to play my spotify. when I ask it to shuffle a playlist, google finds the correct playlist and acknowledges the command to shuffle, but spotify then plays the list unshuffled. Any fix for this? @263419 Hey there! Could you tell us what device/OS you're using? Keep us posted /DF",False,False,0.5,True,1,False,fresh,G104,playlist_content_missing,,False,"Acknowledge the missing content. Explain that content availability depends on licensing agreements. Link to spotify.com/content-policy for more information. If a playlist has disappeared, ask them to check Settings → Recover playlists.",
590129,"@115888 your app just offered me a year of premium for $99. Clicking the link brings me this page that repeats the offer, but gives no way to buy. Help? https://t.co/Xh0kg167jJ","@115888 your app just offered me a year of premium for $99. Clicking the link brings me this page that repeats the offer, but gives no way to buy. Help? https://t.co/Xh0kg167jJ @259548 Hey there! Help's here. Can you try this link instead: https://t.co/qd7DcBQ2ie? Let us know how it goes /PB",False,False,0.5,True,1,False,fresh,G105,other_unclear,,False,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
581523,"@SpotifyCares Hello ! It's possible to migrate all account (subscription, followings/followers and all playlists) to another account ? I want to change the username of my account :)","@SpotifyCares Hello ! It's possible to migrate all account (subscription, followings/followers and all playlists) to another account ? I want to change the username of my account :) @257042 Hey there! Could you DM us your account's email address or username? We'll see what we can suggest 🙂 /JA https://t.co/ldFdZRiNAt",False,False,0.5,True,1,False,fresh,G106,other_unclear,,False,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
583086,"Is there any way to search public and my personal playlists for a particular track, @115888 @SpotifyCares - or am I just being dense? I can search the whole of Spotify, but sometimes I just want to search a particular list and cant! 🙄 Hope you can help. Thanks in advance.","Is there any way to search public and my personal playlists for a particular track, @115888 @SpotifyCares - or am I just being dense? I can search the whole of Spotify, but sometimes I just want to search a particular list and cant! 🙄 Hope you can help. Thanks in advance. @115888 @SpotifyCares If it doesn't exist, please may I ask for this to be developed asap? It'd make life so much easier than being given a global search result. @257505 Hey! We're afraid that's not possible at the moment, but we'll definitely pass the suggestion on to the right team /RC",False,False,0.5,True,2,False,fresh,G107,other_unclear,,False,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
581521,"@115888 my account has been hacked, what should I do? sent an email and also FB chat but no one is responding","@115888 my account has been hacked, what should I do? sent an email and also FB chat but no one is responding @257041 Hey Paul! We've just sent a DM your way. Let's carry on chatting there /JA",False,False,0.5,True,1,False,fresh,G108,account_security,,True,ESCALATE IMMEDIATELY. Do not provide account-level troubleshooting. Route to Account Security team who can freeze the account and verify ownership. Do not confirm account details publicly.,
574720,@115888 hey guys could you get #Hellveto split with galeón?,"@115888 hey guys could you get #Hellveto split with galeón? @255194 Hey! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/1dgftcFtzc /TC",False,False,0.5,True,1,False,fresh,G109,other_unclear,,False,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
601860,@SpotifyCares are you guys going to fix the notoriously bad Roku TV app? It is literally unusable.,@SpotifyCares are you guys going to fix the notoriously bad Roku TV app? It is literally unusable. @262832 Hi Allen! We have some info about the Spotify app on Roku here: https://t.co/1nqkZkn6JX. Give us a shout if there's anything else /DV,False,False,0.5,True,1,False,fresh,G110,other_unclear,,False,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
113808,"@SpotifyCares You *REALLY* need to finally, actually, DO something about the 10,000 song limit in users' libraries. Especially for a service that prides itself on helping discovery of new tracks.","@SpotifyCares You *REALLY* need to finally, actually, DO something about the 10,000 song limit in users' libraries. Especially for a service that prides itself on helping discovery of new tracks. @141278 Hey there, we hear you! We’d love to see your vote, and hear your feedback on this idea: https://t.co/8OOl8B2i69 /TB @141278 We understand. Rest assured we're constantly looking for ways to improve. We'll be sure to pass your feedback on to the right folks /TB @SpotifyCares Thanks. Nothing against the support personnel. But the 10k limit is ridiculous, esp. given your competitions' far more generous limits, coupled with the (otherwise excellent) ""discovery"" aspect of Spotify.",False,False,0.5,True,4,True,normal,G111,other_unclear,,False,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
2466918,"@SpotifyCares Why doesn't your link to change country work?
Will I need to definitively cancel the subscription rather than take the family package?","@SpotifyCares Why doesn't your link to change country work?
Will I need to definitively cancel the subscription rather than take the family package? @705876 Hey Tiago! Help's arrived. Could you DM us your account's username or email address? We'll check and see what we can suggest /LP https://t.co/ldFdZRiNAt",False,False,0.5,True,1,False,normal,G112,other_unclear,,False,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
44294,@SpotifyCares my wife invited me to family premium. Where do I input the invite code to accept the invitation?,"@SpotifyCares my wife invited me to family premium. Where do I input the invite code to accept the invitation? @125846 Hey Steven! Don't worry, help's here. Can you DM us your account's email address or username? We'll take a look backstage /MT",False,False,0.5,True,1,False,normal,G113,other_unclear,,False,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
450885,@SpotifyCares WHAT IS THIS,"@SpotifyCares WHAT IS THIS @221908 Hey there, help's here! Could you DM us exactly what's happening? We'll see what we can suggest /CG https://t.co/ldFdZRiNAt",True,False,0.5,True,1,False,normal,G114,other_unclear,,False,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
2749494,@SpotifyCares,@SpotifyCares @769814 Hi there! We've just sent a DM your way. Let's carry on chatting there /FR,True,False,0.5,True,1,False,normal,G115,other_unclear,,False,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
2836360,Dear @115888 I just want to know when can I find @133324 Agust D and RM songs? https://t.co/sSujOn4DDN,Dear @115888 I just want to know when can I find @133324 Agust D and RM songs? https://t.co/sSujOn4DDN @789469 Hey there! Can you let us know the country what country your account is set to? We'll see what we can find /JP,False,False,0.5,True,1,False,normal,G116,other_unclear,,False,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
142181,"@115888 Sorry,I am in the 1 month free trial period. Is there anyway I can benefit from this offer?","@115888 Sorry,I am in the 1 month free trial period. Is there anyway I can benefit from this offer? @148083 Hey there! We've responded to your DM. Let's continue our conversation there 🙂 /DN",False,False,0.5,True,1,False,normal,G117,other_unclear,,False,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
2859037,"@SpotifyCares Been trying to add my wife to family account but she’s getting message about being abroad for 14 days !! Downloaded app onto phone, whilst we were in Spain in September.","@SpotifyCares Been trying to add my wife to family account but she’s getting message about being abroad for 14 days !! Downloaded app onto phone, whilst we were in Spain in September. @794523 Hey Chris! Can you DM us your account's username and email address? We'll also need the same for your wife's account /JL https://t.co/ldFdZRiNAt",False,False,0.5,True,1,False,normal,G118,download_offline,,False,"Ask for the device and Spotify version. Check: Premium subscription active, device storage, offline device limit (max 5 devices), and whether the toggle is enabled in Settings → Playback → Offline Mode.",
2950145,@115888 hey why everytime i receive a snapchat does my music pause???????????????????????,"@115888 hey why everytime i receive a snapchat does my music pause??????????????????????? @814722 Hey there. That's not cool. Is this happening when you receive a notification or when you open a new Snapchat? Does it pause the music temporarily or fully pause the song? We'll keep an eye out for your reply /LJ @SpotifyCares Everytime i receive and open snapchat. Is happening to some of my friends too! @814722 Hmm, that's odd. Can you let us know the device, OS, and Spotify version you're using? We'll see what we can suggest /JI",False,True,0.5,True,5,True,normal,G119,audio_playback,,False,"Acknowledge the playback interruption. Ask for device, OS, and Spotify version. Suggest: clear cache (Settings → Storage → Clear Cache), log out and back in, reinstall the app, or check if another device is streaming simultaneously.",
659584,"@SpotifyCares Help! I am unable to login and I receive no email with a password reset. Have had an account for... 5+ years?! On autopay, no emails about changes, no info.","@SpotifyCares Help! I am unable to login and I receive no email with a password reset. Have had an account for... 5+ years?! On autopay, no emails about changes, no info. @277065 Hey there! Can you DM us your account's email address and username? We'll take a look backstage /AL https://t.co/ldFdZRiNAt",False,False,0.5,True,1,False,normal,G120,other_unclear,,False,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
2825200,"@115888 @117168 I need an explanation for ""stranger things mode"" please 😁😂 https://t.co/PbjE5MVlfg","@115888 @117168 I need an explanation for ""stranger things mode"" please 😁😂 https://t.co/PbjE5MVlfg @787067 Hey. This feature is in partnership with Netflix to promote the latest season of Stranger Things. This will change the look of your app while playing any Stranger Things playlist curated by Spotify. Hope you like it! /AY @SpotifyCares Ahh good to know thanks 😁 @787067 No worries. Give us a shout if you have other questions. Have a... https://t.co/FQulrDtFky 🙂 /AY",False,False,0.5,True,3,False,normal,G121,other_unclear,,False,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
2725155,"""She's Gone"" by Steelheart is not available anymore wtf? 😩😤 @115888 https://t.co/EvvFavdLK5","""She's Gone"" by Steelheart is not available anymore wtf? 😩😤 @115888 https://t.co/EvvFavdLK5 @764289 Hey! Fingers crossed we'll be able to have it again soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /BD",False,False,0.5,True,1,False,normal,G122,playlist_content_missing,,False,"Acknowledge the missing content. Explain that content availability depends on licensing agreements. Link to spotify.com/content-policy for more information. If a playlist has disappeared, ask them to check Settings → Recover playlists.",
100174,@115888 I have a free account. I want to upgrade via the 3 month offer. But it’s not possible to do this via Spotify on my iPhone. Grrr!,"@115888 I have a free account. I want to upgrade via the 3 month offer. But it’s not possible to do this via Spotify on my iPhone. Grrr! @137956 Hey, help's arrived! Could you shoot us a DM with your username and email address? We'll check it out 🔍 /JY https://t.co/ldFdZRiNAt",False,False,0.5,True,1,False,normal,G123,other_unclear,,False,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
448852,"@115888 guys, is their any important reason why so many people can’t use Spotify? Come on guys... plz do reconsider.","@115888 guys, is their any important reason why so many people can’t use Spotify? Come on guys... plz do reconsider. @221342 Hey there! That's not cool. Are you unable to use the app right now? Let us know what's happening exactly, and we'll see what we can suggest /QI @SpotifyCares I’m not from US/UK. Is there any way you can help now? @221342 Got it. If you could tell us what country you're currently in, we'll see what we can suggest /AN",False,True,0.5,True,7,False,normal,G124,other_unclear,,False,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
142164,@SpotifyCares please for the love of god fix the issue with downloads being deleted.,"@SpotifyCares please for the love of god fix the issue with downloads being deleted. @148078 Hey, we understand how you feel about it. Just to check, is this happening with your downloaded albums or even to your offline playlists? /AY @SpotifyCares I don’t make any offline playlists so it’s just happening to my downloaded albums. Happens every week or so. @148078 Got it! Could you check out the steps under “Downloads unexpectedly removed” at https://t.co/38J7tFlIBF? Let us know how it goes /ZO https://t.co/ldFdZRiNAt",False,False,0.5,True,3,False,normal,G125,download_offline,,False,"Ask for the device and Spotify version. Check: Premium subscription active, device storage, offline device limit (max 5 devices), and whether the toggle is enabled in Settings → Playback → Offline Mode.",
2835016,@SpotifyCares i am confused. Does Spotify still do spotify connect to the selected Denon devices?,"@SpotifyCares i am confused. Does Spotify still do spotify connect to the selected Denon devices? @789141 Hey there! As we look to improve the overall Spotify experience, we are removing the app's integration from Denon devices. There's more info here: https://t.co/bEYguupnkR /JP",False,False,0.5,True,1,True,normal,G126,other_unclear,,False,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
2920779,@115888 is the only app in my phone that isn’t working right now and all I wanna do is listen to some @40538,@115888 is the only app in my phone that isn’t working right now and all I wanna do is listen to some @40538 @808375 Hey there! Everything should be running smoothly now. Let us know if you're still getting issues /GS,False,False,0.5,True,1,False,normal,G127,other_unclear,,False,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
70717,@115888 WHY WONT YOU LET ME LOG INTO THE APP. I HAVE WIFI. WORST WALK OF MY LIFE 😭😭😭 P.S. WHY WAS I LOGGED OUT IN THE FIRST PLACE????!!!!,@115888 WHY WONT YOU LET ME LOG INTO THE APP. I HAVE WIFI. WORST WALK OF MY LIFE 😭😭😭 P.S. WHY WAS I LOGGED OUT IN THE FIRST PLACE????!!!! @131862 Hey Amy! We're here to help. Can you DM us your account's email address or username? We'll see what we can suggest /KM https://t.co/ldFdZRiNAt,True,False,0.5,True,1,False,normal,G128,other_unclear,,False,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
2830228,"Hey @SpotifyCares, has anybody reported how frustrating the app is to use on CarPlay? Constantly freezes when first plugging in and required a disconnect and force close of the app then connecting the phone again.","Hey @SpotifyCares, has anybody reported how frustrating the app is to use on CarPlay? Constantly freezes when first plugging in and required a disconnect and force close of the app then connecting the phone again. @771963 Hey! Help's here. Can you let us know the device and OS you’re using? /BD @SpotifyCares iPhone 7 Plus and iOS 11.1.2 but I've had issues dating back to iOS 10 @771963 Thanks. Can you DM us your account's email address? We'll take a look backstage /BD https://t.co/ldFdZRiNAt",False,True,0.5,True,5,False,normal,G129,app_crash,,False,"Acknowledge the app issue. Request device model, OS version, and Spotify version. Suggest updating the app and OS, reinstalling Spotify, or checking for known compatibility issues.",
118913,"@SpotifyCares why wont the Spotify app on my phone play the local files I just synced to my new iPhone X?
They worked on my last phone just fine.","@SpotifyCares why wont the Spotify app on my phone play the local files I just synced to my new iPhone X?
They worked on my last phone just fine. @142363 Hey Leighton! Don't worry, help's here. Can you let us know the iOS and Spotify versions you're using? We'll see what we can suggest /MT @SpotifyCares iOS 11.2.2, Spotify 8.4.28.1104 @142363 Thanks for the info. Does logging out &gt; restarting your device &gt; logging back in help at all? We'll be on the lookout for your reply /MT",False,True,0.5,True,9,True,normal,G130,app_crash,,False,"Acknowledge the app issue. Request device model, OS version, and Spotify version. Suggest updating the app and OS, reinstalling Spotify, or checking for known compatibility issues.",
2834994,Hey why tf does @115888 only have 3 months for $9.99?? I have $3 babe give me like 1 month for like $1.99 thanks,Hey why tf does @115888 only have 3 months for $9.99?? I have $3 babe give me like 1 month for like $1.99 thanks @789134 Hey there! Could you send us a DM with your account's email address? We'll take a look backstage /MA https://t.co/ldFdZRiNAt,False,False,0.5,True,1,False,normal,G131,other_unclear,,False,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
510508,why cant i create a spotify acc?,"why cant i create a spotify acc? @237287 Hey there! Can you DM us your email address, along with the country you're currently in? If you're getting an error message, a screenshot of it would also help. We'll check backstage /LP https://t.co/ldFdZRiNAt @SpotifyCares thanks a lot but i figured it out already! :) @237287 Cool. If there's anything else, just give us a shout. Have a... https://t.co/FQulrDtFky 🙂 /LP",False,False,0.5,True,3,False,normal,G132,other_unclear,,False,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
2857511,"@SpotifyCares if you really cared, you'd fix your Roku app. Not being able to access my playlists is really getting in the way of my Xmas spirit.","@SpotifyCares if you really cared, you'd fix your Roku app. Not being able to access my playlists is really getting in the way of my Xmas spirit. @794183 Hey Shane! We have some info about the Spotify app on Roku here: https://t.co/titMn0j3Im. Give us a shout if there's anything else /TR",False,False,0.5,True,1,False,normal,G133,other_unclear,,False,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
694037,@121907 Hey guys! Do you have a contact e-mail for me? :-),@121907 Hey guys! Do you have a contact e-mail for me? :-) @285493 @121907 Hey R3HAB! Can you DM us a little more info on what you'd like help with? We'll see what we can suggest /K https://t.co/ldFdZRiNAt,False,False,0.5,True,1,False,normal,G134,other_unclear,,False,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
2972063,Thank you Spotify! This is why you're the best baby! https://t.co/ALjI42fGsd,"Thank you Spotify! This is why you're the best baby! https://t.co/ALjI42fGsd @422096 You're welcome and thanks for the kind words! If you ever need us again, just give us a... https://t.co/AUc7DGJpgF 🙂 /AR",False,False,0.5,True,1,False,normal,G135,other_unclear,,False,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
2794507,@SpotifyCares ummm can you please explain to me why my premium membership apparently just stopped? is this why things have been disappearing from my downloaded playlists? what the heck? the card on file was valid. 😤😤😤,"@SpotifyCares ummm can you please explain to me why my premium membership apparently just stopped? is this why things have been disappearing from my downloaded playlists? what the heck? the card on file was valid. 😤😤😤 @779839 Hey there, help's here! Could you DM us your account's email address and username? We'll take a look backstage /CG https://t.co/ldFdZR1cbT",False,False,0.5,True,1,False,normal,G136,download_offline,,False,"Ask for the device and Spotify version. Check: Premium subscription active, device storage, offline device limit (max 5 devices), and whether the toggle is enabled in Settings → Playback → Offline Mode.",
2807566,"I need Complete, I Mean, 24/7 and Brand New Days BTOB albums on @115888 😭😭😭","I need Complete, I Mean, 24/7 and Brand New Days BTOB albums on @115888 😭😭😭 @783003 Hey there! We’d love to have all of their stuff available, but we have some info about content here: https://t.co/0i8GpimuDa /NQ",False,False,0.5,True,1,False,normal,G137,other_unclear,,False,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
538053,I think my @115888 is glitch 😕,"I think my @115888 is glitch 😕 @244738 Hi there! That doesn't sound good. Can you let us know what's happening exactly? Any screenshots of the issue would also help. We'll see what we can suggest /LP @SpotifyCares The song YuNg BrAtZ is not on my playlist but when I look at “Next From” it’s there. Also, my playlist says 40 songs but I counted 39. I don’t know how to take the song off. https://t.co/Q49Ti5kVmL @244738 Hmm. Can you send us your account's username or email address via DM? We'll take a look under the hood /LP https://t.co/ldFdZRiNAt",False,False,0.5,True,3,False,normal,G138,other_unclear,,False,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
131810,@115888 your laptop version is very very hard to read. Please do something.,"@115888 your laptop version is very very hard to read. Please do something. @145719 Hi CK! Help's here. Can you let us know your laptop's operating system and app versions? We'll see what we can suggest /MU @SpotifyCares sure it is windows 10 Home and app version is 1.0.67.582.g19436fa3 (Windows Store version) @145719 Thanks. While on the app, can you try pressing Ctrl + 0 (zero) on your keyboard? Is it better now? /MU",False,True,0.5,True,5,False,normal,G139,other_unclear,,False,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
2755859,@SpotifyCares hurry up and verify my request to get access to my profile.,@SpotifyCares hurry up and verify my request to get access to my profile. @270295 We can chase this up for you. Just DM us your artist URI and your contact email address /JP https://t.co/ldFdZRiNAt,False,False,0.5,True,1,False,normal,G140,other_unclear,,False,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
163731,@SpotifyCares I've been trying to get Spotify premium for the past two days with my PayPal and it hasn't been working.,@SpotifyCares I've been trying to get Spotify premium for the past two days with my PayPal and it hasn't been working. @153880 Hi there! Can you send us your account's email address or username via DM? We'll take a look /GT https://t.co/ldFdZRiNAt,False,False,0.5,True,1,False,normal,G141,other_unclear,,False,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
688098,@115888 it's really 4.990 only but u have to pay using credit card which is here in Indonesia not so many ppl have it. especially teen age. so pls Spotify ur main market is teenager don't force them to steal their parents credit card,"@115888 it's really 4.990 only but u have to pay using credit card which is here in Indonesia not so many ppl have it. especially teen age. so pls Spotify ur main market is teenager don't force them to steal their parents credit card @771416 We understand, and we appreciate your feedback. Don't worry, we'll pass it on to the team. In the meantime, you can also a PayPal account to take advantage of this. Hope this clears things up /RB",False,False,0.5,True,1,False,normal,G142,billing_dispute,,True,ESCALATE to billing team. Do not process refunds via Twitter. Acknowledge the charge concern and direct customer to spotify.com/account to check their plan. Request they DM account email so billing team can investigate.,
526692,"Allo @SpotifyCares so I have seen @241897 had the same problem with the random letters and numbers for a username? Anyway, you can dm me so I can change my username?","Allo @SpotifyCares so I have seen @241897 had the same problem with the random letters and numbers for a username? Anyway, you can dm me so I can change my username? @241896 Hey There! Can you DM us your account's username or email address? We'll take a look backstage /MS https://t.co/ldFdZR1cbT",False,False,0.5,True,1,False,normal,G143,other_unclear,,False,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
1790149,@115888 when ya going to let me see who’s following my playlists?,"@115888 when ya going to let me see who’s following my playlists? @537733 Hey there! We don't have any info on this right now, but we'll let the right team know it's something you'd like to see /NQ",False,False,0.5,True,1,False,normal,G144,other_unclear,,False,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
1351885,@117153 I'm getting this message when I try to log on with my PS4. It worked earlier today and it's working on my other devices. https://t.co/JLJa0RfcZc,@117153 I'm getting this message when I try to log on with my PS4. It worked earlier today and it's working on my other devices. https://t.co/JLJa0RfcZc @435250 Hey Tia! Can you DM us your account's email address? We'll take a look at what's going on backstage /RR https://t.co/ldFdZRiNAt @SpotifyCares It seems to be okay now 🙂 @435250 Awesome! Glad to hear everything's up and running. Just let us know if we can help with anything else. https://t.co/m4HWSbgHVZ 😁 /RR,False,False,0.5,True,3,False,normal,G145,other_unclear,,False,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
584177,"@SpotifyCares seriously, I finally get it to install some updates and then.. CLANG! Whats with this? Making it much easier choice for me NOT to purchase Premium!","@SpotifyCares seriously, I finally get it to install some updates and then.. CLANG! Whats with this? Making it much easier choice for me NOT to purchase Premium! @252747 Sorry for the delay. We've just replied to your DM. Let's carry on chatting there /DV",False,False,0.5,True,1,False,normal,G146,other_unclear,,False,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
2715278,"Humble request for @115888- add a feature that allows me to select a song, and see user created playlists that it belongs to. I feel like that'd be a perfect way to discover new music I would like.","Humble request for @115888- add a feature that allows me to select a song, and see user created playlists that it belongs to. I feel like that'd be a perfect way to discover new music I would like. @762221 Hi Geoff! This sounds like a great idea. Suggest it in our Community at https://t.co/rtDvYZOF32 /DD",False,False,0.5,True,1,False,normal,G147,other_unclear,,False,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
